picking_id,order_id,picker_id,store_id,product_id,aisle_id,pick_start_time,pick_end_time,quantity_picked,distance_travelled_m
7000253,5000066,2002,110,10001,A09,2026-05-17 18:08:04,2026-05-17 18:08:20.535764326,1,13.7
7000254,5000067,2039,109,10177,A04,2026-02-08 08:04:15,2026-02-08 08:04:42.022012770,1,38.48
7000255,5000067,2014,109,10013,A09,2026-02-08 08:07:45,2026-02-08 08:07:57.167529162,1,11.08
7000256,5000067,2011,109,10021,A12,2026-02-08 08:05:02,2026-02-08 08:05:18.366383501,1,19.9
7000257,5000067,2020,109,10072,A07,2026-02-08 08:06:56,2026-02-08 08:07:09.378880684,1,8.28
7000258,5000067,2034,109,10374,A08,2026-02-08 08:05:55,2026-02-08 08:06:27.017113180,1,57.4
7000259,5000067,2004,109,10053,A01,2026-02-08 08:04:36,2026-02-08 08:05:08.193529206,1,57.42
7000260,5000067,2020,109,10003,A10,2026-02-08 08:04:45,2026-02-08 08:05:14.826469109,2,42.12
7000261,5000068,2018,107,10009,A09,2026-03-27 21:04:43,2026-03-27 21:05:17.481778511,1,52.88
7000262,5000068,2025,107,10010,A11,2026-03-27 21:05:17,2026-03-27 21:05:45.669801114,1,50.7
7000263,5000068,2007,107,10006,A01,2026-03-27 21:05:07,2026-03-27 21:05:25.015645164,1,14.86
7000264,5000068,2029,107,10008,A07,2026-03-27 21:05:40,2026-03-27 21:06:01.763013475,1,48.86
7000265,5000069,2011,105,10115,A04,2026-02-13 22:05:04,2026-02-13 22:05:29.324893844,1,45.02
7000266,5000069,2032,105,10471,A07,2026-02-13 22:08:03,2026-02-13 22:08:35.550759110,2,65.98
7000267,5000069,2028,105,10342,A04,2026-02-13 22:07:28,2026-02-13 22:08:13.207264926,1,75.02
7000268,5000069,2028,105,10284,A02,2026-02-13 22:07:41,2026-02-13 22:08:23.183839482,1,75.82
7000269,5000070,2039,108,10009,A11,2026-03-29 15:06:40,2026-03-29 15:07:08.681800722,2,49.34
7000270,5000070,2024,108,10010,A07,2026-03-29 15:06:48,2026-03-29 15:07:09.115172164,2,26.96
7000271,5000070,2003,108,10007,A09,2026-03-29 15:04:30,2026-03-29 15:04:40.736158913,1,11.32
7000272,5000070,2010,108,10052,A11,2026-03-29 15:07:04,2026-03-29 15:07:26.743392430,3,17.98
7000273,5000070,2004,108,10199,A08,2026-03-29 15:04:24,2026-03-29 15:05:08.286199036,2,82.76
7000274,5000071,2034,107,10014,A06,2026-06-07 12:05:51,2026-06-07 12:06:12.761235134,1,38.46
7000275,5000071,2021,107,10313,A10,2026-06-07 12:06:20,2026-06-07 12:06:47.682389008,1,45.02
7000276,5000071,2026,107,10199,A08,2026-06-07 12:06:00,2026-06-07 12:06:20.767621746,1,35.56
7000277,5000072,2027,102,10152,A08,2026-03-20 16:06:18,2026-03-20 16:06:52.509292933,1,68.5
7000278,5000072,2012,102,10343,A09,2026-03-20 16:04:37,2026-03-20 16:05:13.153499160,2,58.44
7000279,5000072,2007,102,10021,A09,2026-03-20 16:07:08,2026-03-20 16:07:31.740519445,1,43.32
7000280,5000072,2033,102,10418,A11,2026-03-20 16:04:45,2026-03-20 16:04:55.101535516,1,13.38
7000281,5000073,2032,104,10042,A12,2026-01-17 20:06:03,2026-01-17 20:06:22.140224712,1,24.16
7000282,5000073,2029,104,10044,A01,2026-01-17 20:07:56,2026-01-17 20:08:26.030498080,1,55.06
7000283,5000073,2034,104,10275,A06,2026-01-17 20:06:51,2026-01-17 20:07:40.653689557,2,80.66
7000284,5000074,2026,110,10313,A03,2026-02-28 14:06:38,2026-02-28 14:07:14.600995323,1,62.1
7000285,5000074,2005,110,10185,A04,2026-02-28 14:05:17,2026-02-28 14:05:33.943223160,1,15.04
7000286,5000075,2015,104,10009,A03,2026-05-23 07:05:48,2026-05-23 07:06:21.488327047,3,54.32
7000287,5000075,2014,104,10010,A05,2026-05-23 07:04:45,2026-05-23 07:05:14.301459370,1,53.92
7000288,5000075,2025,104,10240,A09,2026-05-23 07:05:26,2026-05-23 07:05:56.584329243,1,64.52
7000289,5000076,2016,101,10054,A06,2026-04-05 08:08:46,2026-04-05 08:09:18.851291745,1,60.08
7000290,5000077,2028,109,10001,A06,2026-04-12 20:05:01,2026-04-12 20:05:19.628177123,1,31.38
7000291,5000077,2018,109,10002,A12,2026-04-12 20:06:14,2026-04-12 20:06:37.476754229,3,10.44
7000292,5000077,2032,109,10340,A08,2026-04-12 20:05:15,2026-04-12 20:05:44.501363821,1,51.02
7000293,5000078,2019,110,10007,A01,2026-03-20 20:04:46,2026-03-20 20:05:06.425097576,1,26.54
7000294,5000078,2039,110,10008,A09,2026-03-20 20:06:30,2026-03-20 20:07:00.392342869,2,48.42
7000295,5000078,2017,110,10164,A05,2026-03-20 20:06:35,2026-03-20 20:07:00.544350801,1,50.62
7000296,5000078,2018,110,10072,A10,2026-03-20 20:06:47,2026-03-20 20:07:25.226376627,1,72.14
7000297,5000078,2001,110,10007,A01,2026-03-20 20:05:15,2026-03-20 20:05:27.964917023,1,26.54
7000298,5000079,2018,107,10001,A12,2026-02-22 20:05:01,2026-02-22 20:05:16.028940635,1,14.86
7000299,5000079,2011,107,10050,A12,2026-02-22 20:07:50,2026-02-22 20:08:17.981014001,1,39.02
7000300,5000079,2019,107,10016,A12,2026-02-22 20:05:31,2026-02-22 20:05:53.259599367,1,28.32
7000301,5000080,2003,107,10017,A08,2026-04-19 09:04:55,2026-04-19 09:05:24.417819665,2,38.46
7000302,5000080,2040,107,10125,A07,2026-04-19 09:06:21,2026-04-19 09:06:40.266487790,1,20.16
7000303,5000080,2037,107,10073,A06,2026-04-19 09:04:37,2026-04-19 09:05:03.694850334,1,45.46
7000304,5000081,2004,104,10013,A06,2026-04-25 09:07:59,2026-04-25 09:08:21.139937267,1,33.88
7000305,5000081,2002,104,10357,A09,2026-04-25 09:07:10,2026-04-25 09:07:29.633969832,2,16.98
7000306,5000081,2013,104,10074,A04,2026-04-25 09:04:47,2026-04-25 09:05:15.810345536,1,55.0
7000307,5000081,2022,104,10005,A07,2026-04-25 09:04:52,2026-04-25 09:05:10.178094518,1,34.5
7000308,5000081,2026,104,10012,A08,2026-04-25 09:04:19,2026-04-25 09:04:47.973387787,1,55.38
7000309,5000082,2013,104,10456,A07,2026-06-12 13:09:37,2026-06-12 13:10:15.532100930,2,61.82
7000310,5000082,2013,104,10065,A02,2026-06-12 13:07:25,2026-06-12 13:07:44.653703491,1,30.0
7000311,5000082,2037,104,10203,A03,2026-06-12 13:07:18,2026-06-12 13:07:52.836575073,1,72.96
7000312,5000083,2040,110,10496,A06,2026-04-22 10:09:48,2026-04-22 10:10:04.532358317,1,17.58
7000313,5000083,2016,110,10029,A04,2026-04-22 10:08:54,2026-04-22 10:09:14.138540371,1,25.96
7000314,5000083,2039,110,10001,A09,2026-04-22 10:06:51,2026-04-22 10:07:06.791709110,1,13.7
7000315,5000083,2001,110,10113,A07,2026-04-22 10:09:49,2026-04-22 10:10:15.499091610,1,49.94
7000316,5000084,2008,109,10001,A06,2026-06-30 13:07:55,2026-06-30 13:08:23.918243254,1,31.38
7000317,5000084,2037,109,10042,A10,2026-06-30 13:06:01,2026-06-30 13:06:27.086089523,1,42.88
7000318,5000084,2020,109,10012,A05,2026-06-30 13:06:12,2026-06-30 13:06:34.482785729,1,19.24
7000319,5000084,2005,109,10321,A08,2026-06-30 13:08:27,2026-06-30 13:09:00.523491856,1,47.64
7000320,5000085,2017,105,10004,A10,2026-05-30 16:05:39,2026-05-30 16:06:01.267249697,2,27.54
7000321,5000085,2032,105,10331,A06,2026-05-30 16:05:13,2026-05-30 16:05:35.746518266,1,22.48
7000322,5000085,2039,105,10050,A02,2026-05-30 16:05:32,2026-05-30 16:05:53.711215021,1,34.08
7000323,5000085,2025,105,10064,A08,2026-05-30 16:04:53,2026-05-30 16:05:15.109544829,1,41.42
7000324,5000086,2007,104,10001,A04,2026-01-15 11:07:37,2026-01-15 11:07:56.613350074,1,27.12
7000325,5000086,2030,104,10187,A01,2026-01-15 11:06:33,2026-01-15 11:07:03.896738165,3,43.44
7000326,5000086,2038,104,10176,A12,2026-01-15 11:07:41,2026-01-15 11:08:18.098750303,1,73.44
7000327,5000086,2031,104,10149,A07,2026-01-15 11:07:55,2026-01-15 11:08:24.126814268,1,46.06
7000328,5000087,2021,102,10003,A09,2026-03-12 09:06:17,2026-03-12 09:06:36.485330482,1,26.08
7000329,5000087,2033,102,10004,A08,2026-03-12 09:05:51,2026-03-12 09:06:07.022074602,1,13.76
7000330,5000087,2024,102,10279,A05,2026-03-12 09:05:17,2026-03-12 09:05:54.009164547,2,57.16
7000331,5000087,2007,102,10001,A01,2026-03-12 09:06:26,2026-03-12 09:06:53.773453940,2,33.92
7000332,5000088,2029,101,10217,A10,2026-03-11 13:08:28,2026-03-11 13:08:48.158188522,1,28.26
7000333,5000088,2030,101,10212,A04,2026-03-11 13:08:22,2026-03-11 13:08:40.174571009,1,11.8
7000334,5000089,2008,105,10408,A12,2026-01-01 19:08:05,2026-01-01 19:08:23.841676671,1,22.3
7000335,5000089,2037,105,10101,A12,2026-01-01 19:08:06,2026-01-01 19:08:27.895670036,1,26.46
7000336,5000090,2022,106,10028,A03,2026-02-02 17:09:56,2026-02-02 17:10:13.411034163,1,22.52
7000337,5000090,2037,106,10003,A08,2026-02-02 17:09:26,2026-02-02 17:09:55.347592893,1,54.74
7000338,5000090,2015,106,10314,A06,2026-02-02 17:06:39,2026-02-02 17:07:03.020044649,2,27.72
7000339,5000090,2004,106,10091,A03,2026-02-02 17:09:15,2026-02-02 17:09:31.534751455,1,26.58
7000340,5000091,2030,107,10026,A06,2026-05-18 12:07:42,2026-05-18 12:08:05.676148800,1,39.94
7000341,5000091,2029,107,10304,A08,2026-05-18 12:05:46,2026-05-18 12:06:10.683349010,1,41.1
7000342,5000092,2016,109,10178,A08,2026-03-05 12:05:47,2026-03-05 12:06:08.415172975,3,21.94
7000343,5000092,2015,109,10004,A03,2026-03-05 12:06:36,2026-03-05 12:07:05.973634950,2,44.1
7000344,5000092,2022,109,10140,A10,2026-03-05 12:06:53,2026-03-05 12:07:28.225845905,1,71.82
7000345,5000092,2036,109,10292,A01,2026-03-05 12:07:53,2026-03-05 12:08:37.551271650,2,75.54
7000346,5000093,2017,104,10018,A11,2026-01-27 16:06:26,2026-01-27 16:06:53.620487133,1,44.0
7000347,5000093,2037,104,10014,A07,2026-01-27 16:08:03,2026-01-27 16:08:20.297405412,2,20.18
7000348,5000093,2004,104,10425,A11,2026-01-27 16:09:53,2026-01-27 16:10:32.374848223,1,69.38
7000349,5000093,2030,104,10183,A04,2026-01-27 16:06:09,2026-01-27 16:06:36.743473571,1,42.38
7000350,5000093,2023,104,10345,A03,2026-01-27 16:06:19,2026-01-27 16:06:51.312705162,2,57.54
7000351,5000094,2025,102,10003,A09,2026-02-22 09:08:40,2026-02-22 09:09:02.536976605,1,26.08
7000352,5000094,2036,102,10004,A08,2026-02-22 09:07:38,2026-02-22 09:07:57.316465831,2,13.76
7000353,5000095,2031,109,10111,A11,2026-02-19 21:07:25,2026-02-19 21:07:55.875183447,1,45.34
7000354,5000095,2031,109,10096,A09,2026-02-19 21:06:43,2026-02-19 21:07:14.658753167,1,66.12
7000355,5000095,2012,109,10019,A06,2026-02-19 21:07:33,2026-02-19 21:08:03.908313318,2,38.18
7000356,5000095,2027,109,10001,A06,2026-02-19 21:06:02,2026-02-19 21:06:20.836077321,1,31.38
7000357,5000095,2024,109,10083,A11,2026-02-19 21:06:43,2026-02-19 21:06:58.696427052,1,18.36
7000358,5000095,2025,109,10470,A03,2026-02-19 21:09:54,2026-02-19 21:10:28.013730533,2,61.04
7000359,5000095,2019,109,10042,A10,2026-02-19 21:08:34,2026-02-19 21:09:03.505789403,2,42.88
7000360,5000095,2012,109,10411,A11,2026-02-19 21:07:56,2026-02-19 21:08:28.760318301,1,61.62
7000361,5000095,2029,109,10003,A10,2026-02-19 21:07:31,2026-02-19 21:08:00.950570573,2,42.12
7000362,5000095,2003,109,10015,A02,2026-02-19 21:06:24,2026-02-19 21:06:43.044547332,1,18.2
7000363,5000096,2031,108,10022,A03,2026-02-01 21:08:21,2026-02-01 21:08:48.796887313,1,49.32
7000364,5000096,2024,108,10037,A04,2026-02-01 21:07:28,2026-02-01 21:08:06.042618707,3,55.92
7000365,5000096,2037,108,10095,A05,2026-02-01 21:07:43,2026-02-01 21:08:05.602156466,3,27.18
7000366,5000096,2001,108,10291,A02,2026-02-01 21:08:16,2026-02-01 21:08:46.292675101,1,57.68
7000367,5000096,2018,108,10101,A12,2026-02-01 21:08:16,2026-02-01 21:08:37.440994411,1,34.54
7000368,5000097,2001,106,10006,A12,2026-01-19 07:06:09,2026-01-19 07:06:28.086825270,1,33.56
7000369,5000097,2025,106,10002,A06,2026-01-19 07:05:50,2026-01-19 07:06:09.392670531,2,17.9
7000370,5000097,2001,106,10170,A09,2026-01-19 07:08:59,2026-01-19 07:09:39.648734733,1,70.98
7000371,5000097,2008,106,10185,A07,2026-01-19 07:06:47,2026-01-19 07:07:09.763987721,1,35.52
7000372,5000097,2034,106,10001,A06,2026-01-19 07:05:14,2026-01-19 07:05:43.619806996,1,62.5
7000373,5000097,2013,106,10004,A04,2026-01-19 07:07:38,2026-01-19 07:07:54.868027685,1,27.44
7000374,5000098,2012,101,10340,A10,2026-05-19 23:07:28,2026-05-19 23:07:48.796226021,2,14.5
7000375,5000098,2031,101,10110,A04,2026-05-19 23:07:27,2026-05-19 23:07:57.300451837,1,46.24
7000376,5000098,2016,101,10061,A01,2026-05-19 23:06:16,2026-05-19 23:06:39.447231977,1,30.24
7000377,5000099,2015,105,10004,A10,2026-05-30 07:06:56,2026-05-30 07:07:17.208669425,1,27.54
7000378,5000099,2012,105,10022,A02,2026-05-30 07:05:47,2026-05-30 07:05:59.471099229,1,10.14
7000379,5000099,2032,105,10188,A08,2026-05-30 07:06:30,2026-05-30 07:06:54.216834707,2,35.98
7000380,5000099,2038,105,10101,A12,2026-05-30 07:07:40,2026-05-30 07:08:01.576098505,2,26.46
7000381,5000099,2008,105,10089,A08,2026-05-30 07:06:01,2026-05-30 07:06:35.650671545,1,69.82
7000382,5000100,2036,107,10250,A12,2026-03-31 14:07:43,2026-03-31 14:08:21.283121293,1,73.8
7000383,5000100,2014,107,10195,A06,2026-03-31 14:05:34,2026-03-31 14:05:54.455611430,1,12.4
7000384,5000100,2024,107,10022,A06,2026-03-31 14:04:22,2026-03-31 14:04:46.292173919,1,50.28
7000385,5000100,2022,107,10391,A02,2026-03-31 14:06:40,2026-03-31 14:07:16.627923757,1,63.82
7000386,5000101,2002,109,10116,A08,2026-04-22 18:06:44,2026-04-22 18:07:17.399551125,1,55.12
7000387,5000101,2014,109,10006,A01,2026-04-22 18:07:14,2026-04-22 18:07:41.398524529,2,42.92
7000388,5000101,2011,109,10077,A08,2026-04-22 18:07:45,2026-04-22 18:08:25.542870269,1,79.72
7000389,5000101,2033,109,10050,A11,2026-04-22 18:06:38,2026-04-22 18:07:01.314338830,1,51.3
7000390,5000102,2021,106,10259,A05,2026-06-16 12:07:04,2026-06-16 12:07:27.592681392,1,32.94
7000391,5000102,2026,106,10399,A12,2026-06-16 12:08:49,2026-06-16 12:09:15.796882002,1,43.72
7000392,5000103,2029,105,10014,A05,2026-06-02 10:08:09,2026-06-02 10:08:39.090913414,1,46.8
7000393,5000103,2013,105,10190,A01,2026-06-02 10:08:31,2026-06-02 10:08:51.292628065,2,28.22
7000394,5000104,2017,104,10088,A11,2026-01-06 07:09:44,2026-01-06 07:09:57.054264844,1,10.38
7000395,5000104,2034,104,10363,A01,2026-01-06 07:07:51,2026-01-06 07:08:14.168288921,1,34.82
7000396,5000104,2009,104,10003,A12,2026-01-06 07:06:42,2026-01-06 07:07:09.373229633,1,53.22
7000397,5000105,2035,105,10180,A03,2026-06-22 19:07:24,2026-06-22 19:07:53.185665655,1,57.38
7000398,5000105,2016,105,10453,A03,2026-06-22 19:04:10,2026-06-22 19:04:47.993312813,2,62.78
7000399,5000105,2022,105,10104,A07,2026-06-22 19:04:10,2026-06-22 19:04:33.123482568,2,16.48
7000400,5000105,2003,105,10026,A08,2026-06-22 19:07:16,2026-06-22 19:07:54.506575850,2,63.16
7000401,5000105,2026,105,10148,A12,2026-06-22 19:05:23,2026-06-22 19:05:59.221295176,1,74.1
7000402,5000106,2039,101,10001,A08,2026-01-13 07:05:26,2026-01-13 07:05:47.819830963,1,27.38
7000403,5000106,2035,101,10094,A12,2026-01-13 07:07:56,2026-01-13 07:08:34.572654286,1,70.22
7000404,5000106,2020,101,10042,A02,2026-01-13 07:06:39,2026-01-13 07:07:03.323228647,2,16.58
7000405,5000106,2020,101,10006,A06,2026-01-13 07:07:08,2026-01-13 07:07:26.809808879,1,25.82
7000406,5000107,2022,102,10374,A01,2026-01-05 15:04:29,2026-01-05 15:04:44.688544750,1,13.14
7000407,5000107,2032,102,10065,A11,2026-01-05 15:05:59,2026-01-05 15:06:22.100984089,1,41.94
7000408,5000107,2027,102,10336,A07,2026-01-05 15:07:14,2026-01-05 15:07:45.314752285,1,61.62
7000409,5000107,2018,102,10019,A12,2026-01-05 15:07:25,2026-01-05 15:07:47.686222628,2,32.12
7000410,5000107,2022,102,10027,A12,2026-01-05 15:04:44,2026-01-05 15:05:12.478673953,2,43.82
7000411,5000107,2038,102,10477,A05,2026-01-05 15:06:34,2026-01-05 15:07:05.803392938,2,48.64
7000412,5000108,2013,108,10093,A12,2026-03-14 13:06:26,2026-03-14 13:06:56.509418675,1,66.38
7000413,5000108,2022,108,10039,A06,2026-03-14 13:05:27,2026-03-14 13:05:42.190780654,1,10.5
7000414,5000108,2018,108,10211,A11,2026-03-14 13:05:05,2026-03-14 13:05:18.674821288,1,15.24
7000415,5000108,2019,108,10003,A01,2026-03-14 13:07:46,2026-03-14 13:08:17.692487351,2,40.16
7000416,5000108,2024,108,10226,A08,2026-03-14 13:07:47,2026-03-14 13:08:25.530721636,1,75.74
7000417,5000109,2028,104,10008,A10,2026-05-15 23:07:28,2026-05-15 23:07:54.604084361,1,34.7
7000418,5000109,2030,104,10001,A04,2026-05-15 23:08:54,2026-05-15 23:09:13.386766121,1,27.12
7000419,5000109,2033,104,10491,A08,2026-05-15 23:09:29,2026-05-15 23:09:50.739658184,2,16.24
7000420,5000109,2020,104,10012,A08,2026-05-15 23:08:49,2026-05-15 23:09:24.059489201,2,55.38
7000421,5000110,2014,109,10359,A12,2026-01-15 22:06:31,2026-01-15 22:06:57.965613515,1,51.44
7000422,5000111,2008,104,10074,A04,2026-02-23 20:09:30,2026-02-23 20:10:08.105144793,1,55.0
7000423,5000112,2004,110,10009,A02,2026-02-17 19:08:14,2026-02-17 19:08:43.711847762,1,51.72
7000424,5000112,2039,110,10081,A08,2026-02-17 19:06:10,2026-02-17 19:06:33.551975234,2,37.88
7000425,5000112,2009,110,10012,A08,2026-02-17 19:07:18,2026-02-17 19:07:40.535030910,1,32.78
7000426,5000112,2001,110,10003,A11,2026-02-17 19:06:12,2026-02-17 19:06:23.950910553,1,11.02
7000427,5000112,2030,110,10026,A06,2026-02-17 19:08:15,2026-02-17 19:08:46.043077112,1,61.58
7000428,5000112,2021,110,10068,A06,2026-02-17 19:09:50,2026-02-17 19:10:05.069011723,1,26.2
7000429,5000112,2013,110,10151,A04,2026-02-17 19:06:58,2026-02-17 19:07:32.605705385,1,73.92
7000430,5000113,2039,102,10031,A08,2026-03-13 16:07:40,2026-03-13 16:07:55.334763391,2,14.96
7000431,5000113,2029,102,10024,A08,2026-03-13 16:07:28,2026-03-13 16:07:44.308104316,1,15.48
7000432,5000113,2039,102,10055,A06,2026-03-13 16:08:03,2026-03-13 16:08:32.170084965,2,41.12
7000433,5000113,2008,102,10056,A03,2026-03-13 16:05:56,2026-03-13 16:06:19.873227856,1,45.36
7000434,5000113,2023,102,10280,A01,2026-03-13 16:07:15,2026-03-13 16:07:39.486481108,3,36.32
7000435,5000114,2024,102,10003,A09,2026-06-28 12:06:24,2026-06-28 12:06:44.261782324,1,26.08
7000436,5000114,2018,102,10004,A08,2026-06-28 12:08:31,2026-06-28 12:08:45.023841109,1,13.76
7000437,5000114,2024,102,10080,A09,2026-06-28 12:08:53,2026-06-28 12:09:32.262890345,2,72.7
7000438,5000114,2018,102,10108,A05,2026-06-28 12:08:18,2026-06-28 12:08:43.217613163,2,26.12
7000439,5000115,2017,106,10024,A04,2026-03-01 09:06:57,2026-03-01 09:07:37.587366166,3,59.64
7000440,5000115,2002,106,10014,A05,2026-03-01 09:05:31,2026-03-01 09:05:58.680107075,1,41.64
7000441,5000115,2009,106,10314,A06,2026-03-01 09:06:59,2026-03-01 09:07:21.678101237,1,27.72
7000442,5000115,2008,106,10013,A07,2026-03-01 09:05:16,2026-03-01 09:05:40.490568751,2,20.92
7000443,5000115,2035,106,10141,A07,2026-03-01 09:04:57,2026-03-01 09:05:20.468439646,3,18.84
7000444,5000115,2036,106,10178,A03,2026-03-01 09:05:14,2026-03-01 09:05:56.778264311,1,78.8
7000445,5000115,2011,106,10107,A12,2026-03-01 09:05:29,2026-03-01 09:06:06.132672561,2,64.38
7000446,5000115,2003,106,10044,A02,2026-03-01 09:06:56,2026-03-01 09:07:13.714988061,1,26.1
7000447,5000115,2038,106,10276,A10,2026-03-01 09:06:21,2026-03-01 09:06:53.958306084,3,39.06
7000448,5000116,2003,109,10053,A01,2026-02-07 23:05:08,2026-02-07 23:05:43.248837329,3,57.42
7000449,5000116,2015,109,10004,A03,2026-02-07 23:07:14,2026-02-07 23:07:47.584026485,2,44.1
7000450,5000116,2009,109,10001,A06,2026-02-07 23:06:48,2026-02-07 23:07:17.816511156,2,31.38
7000451,5000117,2020,102,10387,A08,2026-01-23 13:06:32,2026-01-23 13:06:48.105118675,1,10.4
7000452,5000117,2023,102,10280,A01,2026-01-23 13:07:26,2026-01-23 13:07:51.891527430,1,36.32
7000453,5000118,2017,106,10338,A06,2026-02-05 14:06:11,2026-02-05 14:06:46.359945687,1,63.4
7000454,5000118,2008,106,10018,A08,2026-02-05 14:09:39,2026-02-05 14:10:08.320829655,3,32.52
7000455,5000118,2008,106,10020,A09,2026-02-05 14:06:28,2026-02-05 14:06:55.073972971,1,35.94
7000456,5000118,2006,106,10112,A03,2026-02-05 14:07:22,2026-02-05 14:07:54.820202179,1,51.94
7000457,5000119,2015,103,10356,A05,2026-01-25 09:08:39,2026-01-25 09:08:58.503977153,2,25.94
7000458,5000119,2022,103,10350,A04,2026-01-25 09:07:44,2026-01-25 09:07:57.258118450,2,11.42
7000459,5000119,2014,103,10029,A01,2026-01-25 09:09:21,2026-01-25 09:09:45.794087592,1,51.78
7000460,5000119,2022,103,10322,A11,2026-01-25 09:06:36,2026-01-25 09:07:04.861946387,2,35.78
7000461,5000119,2038,103,10041,A03,2026-01-25 09:09:41,2026-01-25 09:10:01.729840794,2,22.84
7000462,5000120,2009,108,10001,A03,2026-04-14 11:05:14,2026-04-14 11:05:45.916767893,2,52.3
7000463,5000120,2010,108,10002,A12,2026-04-14 11:06:55,2026-04-14 11:07:12.449075524,1,10.64
7000464,5000120,2012,108,10107,A12,2026-04-14 11:05:01,2026-04-14 11:05:22.163811460,2,17.02
7000465,5000121,2040,106,10003,A08,2026-03-18 17:06:36,2026-03-18 17:07:10.176312320,1,54.74
7000466,5000121,2039,106,10097,A09,2026-03-18 17:06:06,2026-03-18 17:06:42.815658548,1,77.08
7000467,5000121,2030,106,10001,A06,2026-03-18 17:04:08,2026-03-18 17:04:41.316904429,1,62.5
7000468,5000121,2029,106,10015,A03,2026-03-18 17:06:18,2026-03-18 17:06:51.456987162,1,56.84
7000469,5000121,2032,106,10344,A10,2026-03-18 17:05:54,2026-03-18 17:06:30.057262189,1,61.32
7000470,5000122,2029,107,10367,A07,2026-04-01 14:05:34,2026-04-01 14:06:00.591275407,1,37.48
7000471,5000122,2017,107,10167,A03,2026-04-01 14:07:38,2026-04-01 14:08:22.196506970,1,76.28
7000472,5000122,2021,107,10004,A08,2026-04-01 14:05:19,2026-04-01 14:05:44.964466416,1,41.74
7000473,5000122,2008,107,10373,A11,2026-04-01 14:07:25,2026-04-01 14:07:39.766054923,1,15.08
7000474,5000123,2016,103,10019,A02,2026-05-31 16:05:21,2026-05-31 16:05:51.890298728,2,50.3
7000475,5000123,2018,103,10004,A05,2026-05-31 16:07:32,2026-05-31 16:08:04.065532198,1,56.94
7000476,5000123,2030,103,10033,A01,2026-05-31 16:08:14,2026-05-31 16:08:38.673608385,1,49.02
7000477,5000123,2030,103,10009,A09,2026-05-31 16:06:33,2026-05-31 16:06:59.520651127,2,29.28
7000478,5000123,2030,103,10178,A10,2026-05-31 16:05:47,2026-05-31 16:06:28.661142391,2,68.4
7000479,5000123,2001,103,10029,A01,2026-05-31 16:08:08,2026-05-31 16:08:39.095427322,1,51.78
7000480,5000123,2006,103,10114,A02,2026-05-31 16:07:54,2026-05-31 16:08:23.510225826,2,48.54
7000481,5000124,2027,103,10001,A03,2026-04-16 10:07:34,2026-04-16 10:07:54.601761920,1,23.76
7000482,5000124,2016,103,10002,A03,2026-04-16 10:05:41,2026-04-16 10:06:01.515872764,1,28.36
7000483,5000124,2006,103,10027,A01,2026-04-16 10:07:34,2026-04-16 10:08:12.871184644,2,59.3
7000484,5000124,2010,103,10112,A04,2026-04-16 10:06:17,2026-04-16 10:06:39.808762046,3,22.92
