order_item_id,order_id,product_id,quantity,unit_price
9000821,5000203,10009,1,46.79
9000822,5000203,10010,1,87.16
9000823,5000203,10191,2,179.7
9000824,5000203,10116,3,40.9
9000825,5000203,10167,1,125.71
9000826,5000204,10001,1,36.98
9000827,5000204,10002,1,67.7
9000828,5000205,10448,1,124.42
9000829,5000205,10287,1,62.03
9000830,5000205,10089,2,60.03
9000831,5000205,10011,1,21.85
9000832,5000205,10443,2,48.61
9000833,5000206,10027,3,57.38
9000834,5000206,10346,1,119.19
9000835,5000206,10014,1,25.85
9000836,5000207,10005,2,93.94
9000837,5000207,10006,2,65.58
9000838,5000207,10046,1,34.1
9000839,5000208,10368,1,55.45
9000840,5000208,10405,2,36.0
9000841,5000208,10004,2,76.16
9000842,5000208,10294,2,28.46
9000843,5000208,10042,1,58.31
9000844,5000208,10116,1,40.9
9000845,5000208,10008,2,68.51
9000846,5000209,10009,1,46.79
9000847,5000209,10010,1,87.16
9000848,5000210,10171,1,35.36
9000849,5000210,10381,1,27.91
9000850,5000210,10479,1,53.63
9000851,5000211,10280,1,22.38
9000852,5000211,10274,2,68.12
9000853,5000211,10006,1,65.58
9000854,5000211,10050,1,75.09
9000855,5000212,10180,1,23.27
9000856,5000212,10081,1,50.41
9000857,5000212,10015,1,107.98
9000858,5000212,10013,1,20.18
9000859,5000213,10090,3,26.38
9000860,5000213,10328,1,42.44
9000861,5000213,10021,1,183.13
9000862,5000213,10021,1,183.13
9000863,5000214,10424,1,31.88
9000864,5000214,10021,2,183.13
9000865,5000214,10004,2,76.16
9000866,5000214,10045,1,45.56
9000867,5000215,10009,2,46.79
9000868,5000215,10010,2,87.16
9000869,5000215,10035,3,33.61
9000870,5000215,10001,1,36.98
9000871,5000216,10038,2,49.62
9000872,5000216,10094,1,65.48
9000873,5000216,10015,1,107.98
9000874,5000216,10131,1,78.02
9000875,5000217,10011,1,21.85
9000876,5000217,10456,2,85.05
9000877,5000217,10008,2,68.51
9000878,5000217,10193,1,66.28
9000879,5000217,10211,1,17.11
9000880,5000217,10092,2,101.9
9000881,5000217,10019,1,15.0
9000882,5000217,10046,1,34.1
9000883,5000218,10001,2,36.98
9000884,5000218,10002,1,67.7
9000885,5000219,10047,1,43.63
9000886,5000219,10085,1,26.47
9000887,5000219,10133,1,40.17
9000888,5000219,10265,2,54.91
9000889,5000219,10361,1,267.58
9000890,5000219,10001,2,36.98
9000891,5000220,10244,1,31.19
9000892,5000220,10157,1,152.37
9000893,5000220,10419,1,40.0
9000894,5000220,10035,1,33.61
9000895,5000220,10379,1,38.6
9000896,5000220,10005,1,93.94
9000897,5000221,10044,1,119.39
9000898,5000221,10050,1,75.09
9000899,5000221,10003,1,35.67
9000900,5000221,10038,1,49.62
9000901,5000221,10026,3,47.06
9000902,5000221,10295,1,53.22
9000903,5000221,10088,1,34.82
9000904,5000221,10003,1,35.67
9000905,5000221,10052,1,96.92
9000906,5000221,10021,1,183.13
9000907,5000222,10012,1,46.16
9000908,5000223,10063,1,77.74
9000909,5000223,10028,2,52.3
9000910,5000223,10064,1,76.05
9000911,5000223,10058,1,49.92
9000912,5000223,10018,2,25.76
9000913,5000224,10011,1,21.85
9000914,5000224,10129,1,36.48
9000915,5000224,10134,1,112.8
9000916,5000224,10015,1,107.98
9000917,5000225,10001,1,36.98
9000918,5000225,10002,1,67.7
9000919,5000225,10235,1,52.03
9000920,5000225,10089,2,60.03
9000921,5000225,10089,2,60.03
9000922,5000225,10007,1,47.32
9000923,5000226,10299,1,54.91
9000924,5000226,10037,2,106.47
9000925,5000226,10015,1,107.98
9000926,5000227,10009,1,46.79
9000927,5000227,10010,1,87.16
9000928,5000228,10019,3,15.0
9000929,5000228,10046,1,34.1
9000930,5000228,10015,2,107.98
9000931,5000229,10019,3,15.0
9000932,5000229,10071,1,37.46
9000933,5000229,10183,1,42.04
9000934,5000229,10063,1,77.74
9000935,5000230,10487,1,61.04
9000936,5000231,10009,1,46.79
9000937,5000231,10010,1,87.16
9000938,5000231,10045,1,45.56
9000939,5000231,10012,2,46.16
9000940,5000232,10001,2,36.98
9000941,5000233,10001,1,36.98
9000942,5000233,10175,1,23.43
9000943,5000233,10112,1,81.97
9000944,5000234,10007,1,47.32
9000945,5000234,10008,2,68.51
9000946,5000234,10112,1,81.97
9000947,5000234,10029,2,81.08
9000948,5000234,10409,2,46.72
9000949,5000235,10001,1,36.98
9000950,5000235,10456,1,85.05
9000951,5000235,10469,1,38.24
9000952,5000235,10448,1,124.42
9000953,5000236,10314,1,55.67
9000954,5000236,10034,1,123.28
9000955,5000236,10345,1,66.55
9000956,5000236,10017,2,38.1
9000957,5000237,10032,2,38.7
9000958,5000237,10491,1,94.85
9000959,5000238,10016,1,85.42
9000960,5000239,10026,1,47.06
9000961,5000239,10228,1,54.27
9000962,5000239,10253,2,24.29
9000963,5000240,10005,1,93.94
9000964,5000240,10006,2,65.58
9000965,5000240,10090,1,26.38
9000966,5000240,10139,1,69.1
9000967,5000240,10334,3,30.89
9000968,5000240,10050,2,75.09
9000969,5000240,10007,2,47.32
9000970,5000241,10317,2,64.86
9000971,5000242,10102,1,35.92
9000972,5000242,10417,2,50.72
9000973,5000243,10001,1,36.98
9000974,5000243,10002,2,67.7
9000975,5000243,10026,2,47.06
9000976,5000244,10242,1,80.13
9000977,5000244,10023,3,41.27
9000978,5000244,10285,1,129.61
9000979,5000244,10384,1,53.34
9000980,5000244,10055,1,23.49
9000981,5000244,10272,3,83.72
9000982,5000245,10017,2,38.1
9000983,5000245,10049,2,24.96
9000984,5000245,10218,2,53.07
9000985,5000246,10010,1,87.16
9000986,5000246,10031,1,76.26
9000987,5000246,10027,2,57.38
9000988,5000246,10433,1,107.95
9000989,5000246,10071,1,37.46
9000990,5000247,10027,1,57.38
9000991,5000247,10027,1,57.38
9000992,5000247,10039,2,110.16
9000993,5000247,10022,1,67.86
9000994,5000247,10025,1,25.02
9000995,5000247,10051,2,41.7
9000996,5000248,10001,1,36.98
9000997,5000248,10002,1,67.7
9000998,5000248,10106,1,61.84
9000999,5000248,10206,2,48.28
9001000,5000249,10001,1,36.98
9001001,5000249,10002,1,67.7
9001002,5000249,10129,1,36.48
9001003,5000249,10026,1,47.06
9001004,5000250,10111,1,42.09
9001005,5000250,10495,1,68.83
9001006,5000250,10078,3,37.23
9001007,5000251,10001,1,36.98
9001008,5000251,10002,3,67.7
9001009,5000251,10226,1,77.54
9001010,5000252,10004,1,76.16
9001011,5000252,10367,1,86.0
9001012,5000253,10009,2,46.79
9001013,5000253,10027,2,57.38
9001014,5000253,10162,1,22.98
9001015,5000253,10030,2,64.87
9001016,5000253,10057,1,61.8
9001017,5000254,10003,1,35.67
9001018,5000254,10004,1,76.16
9001019,5000254,10028,2,52.3
9001020,5000255,10005,2,93.94
9001021,5000255,10006,1,65.58
9001022,5000255,10004,3,76.16
9001023,5000255,10377,1,53.03
9001024,5000255,10205,1,63.88
9001025,5000256,10118,2,39.89
9001026,5000256,10230,2,29.73
9001027,5000256,10110,2,44.18
9001028,5000256,10343,3,100.19
9001029,5000256,10019,2,15.0
9001030,5000256,10133,1,40.17
9001031,5000257,10007,1,47.32
9001032,5000257,10008,1,68.51
9001033,5000257,10008,2,68.51
9001034,5000258,10259,1,57.37
9001035,5000258,10001,1,36.98
9001036,5000258,10266,1,47.01
9001037,5000258,10106,1,61.84
9001038,5000258,10108,2,23.91
9001039,5000259,10098,2,31.94
9001040,5000259,10234,1,32.75
9001041,5000259,10170,1,64.05
9001042,5000260,10017,3,38.1
9001043,5000260,10236,2,95.97
9001044,5000260,10170,1,64.05
9001045,5000261,10304,2,50.63
9001046,5000262,10007,3,47.32
9001047,5000262,10008,2,68.51
9001048,5000263,10003,1,35.67
9001049,5000263,10004,2,76.16
9001050,5000263,10035,1,33.61
9001051,5000264,10001,1,36.98
9001052,5000264,10002,3,67.7
9001053,5000264,10331,3,44.66
9001054,5000264,10140,1,41.82
9001055,5000264,10003,1,35.67
9001056,5000264,10216,2,48.3
9001057,5000265,10016,1,85.42
9001058,5000265,10237,2,17.46
9001059,5000265,10017,3,38.1
9001060,5000265,10006,2,65.58
9001061,5000266,10173,1,100.11
9001062,5000266,10045,1,45.56
9001063,5000266,10001,2,36.98
9001064,5000267,10369,1,62.76
9001065,5000267,10096,2,30.63
9001066,5000267,10113,1,61.61
9001067,5000267,10039,2,110.16
9001068,5000268,10007,1,47.32
9001069,5000268,10008,1,68.51
9001070,5000268,10004,2,76.16
9001071,5000268,10079,1,85.63
9001072,5000268,10149,1,46.75
9001073,5000268,10099,1,78.04
9001074,5000269,10475,1,122.54
9001075,5000269,10193,1,66.28
9001076,5000269,10314,1,55.67
9001077,5000269,10001,1,36.98
9001078,5000269,10003,1,35.67
9001079,5000269,10006,1,65.58
9001080,5000270,10145,2,122.18
9001081,5000270,10375,1,33.41
9001082,5000270,10012,1,46.16
9001083,5000270,10325,1,49.35
9001084,5000270,10013,1,20.18
9001085,5000271,10158,2,59.5
9001086,5000271,10002,1,67.7
9001087,5000272,10029,2,81.08
9001088,5000273,10079,2,85.63
9001089,5000273,10106,1,61.84
9001090,5000274,10003,2,35.67
9001091,5000274,10004,1,76.16
9001092,5000274,10004,1,76.16
9001093,5000275,10041,1,113.02
9001094,5000276,10036,1,35.03
9001095,5000276,10002,1,67.7
9001096,5000276,10091,1,106.49
9001097,5000277,10009,1,46.79
9001098,5000277,10010,1,87.16
9001099,5000277,10002,1,67.7
9001100,5000278,10003,1,35.67
9001101,5000278,10235,2,52.03
9001102,5000278,10124,1,71.45
9001103,5000278,10132,1,61.61
9001104,5000278,10289,2,54.93
9001105,5000279,10008,1,68.51
9001106,5000280,10487,1,61.04
9001107,5000280,10132,2,61.61
9001108,5000280,10471,1,42.86
9001109,5000280,10100,1,148.21
9001110,5000280,10277,1,79.04
9001111,5000280,10091,2,106.49
9001112,5000281,10016,2,85.42
9001113,5000281,10376,1,26.55
9001114,5000282,10068,1,151.04
9001115,5000282,10026,2,47.06
9001116,5000282,10323,3,46.55
9001117,5000282,10054,2,36.84
9001118,5000282,10027,1,57.38
9001119,5000283,10001,2,36.98
9001120,5000283,10002,1,67.7
9001121,5000283,10036,1,35.03
9001122,5000283,10324,1,60.86
9001123,5000284,10203,3,43.41
9001124,5000284,10015,1,107.98
9001125,5000284,10004,1,76.16
9001126,5000284,10051,2,41.7
9001127,5000284,10071,1,37.46
9001128,5000285,10014,2,25.85
9001129,5000285,10497,1,61.24
9001130,5000285,10023,1,41.27
9001131,5000285,10008,1,68.51
9001132,5000285,10006,1,65.58
9001133,5000285,10006,1,65.58
9001134,5000286,10026,2,47.06
9001135,5000286,10009,1,46.79
9001136,5000287,10149,1,46.75
9001137,5000287,10140,2,41.82
9001138,5000287,10005,1,93.94
9001139,5000287,10281,2,56.93
9001140,5000288,10009,3,46.79
9001141,5000288,10010,2,87.16
9001142,5000288,10034,2,123.28
9001143,5000288,10011,1,21.85
9001144,5000288,10055,1,23.49
9001145,5000289,10060,1,50.42
9001146,5000290,10005,1,93.94
9001147,5000290,10006,1,65.58
9001148,5000290,10006,1,65.58
9001149,5000290,10302,1,49.33
9001150,5000290,10008,2,68.51
9001151,5000291,10318,1,66.0
9001152,5000291,10134,1,112.8
9001153,5000292,10158,1,59.5
9001154,5000292,10039,1,110.16
9001155,5000292,10008,1,68.51
9001156,5000292,10051,2,41.7
9001157,5000293,10124,1,71.45
9001158,5000293,10072,1,32.59
9001159,5000293,10343,1,100.19
9001160,5000293,10006,1,65.58
9001161,5000293,10195,1,82.14
9001162,5000293,10086,1,52.77
9001163,5000293,10115,1,70.65
9001164,5000294,10010,1,87.16
9001165,5000294,10142,1,107.91
9001166,5000294,10081,2,50.41
9001167,5000294,10459,1,63.1
9001168,5000294,10124,1,71.45
9001169,5000294,10082,1,39.39
9001170,5000295,10012,1,46.16
9001171,5000295,10009,1,46.79
9001172,5000295,10061,2,60.44
9001173,5000296,10005,1,93.94
9001174,5000296,10006,1,65.58
9001175,5000296,10355,1,141.53
9001176,5000297,10305,1,37.6
9001177,5000297,10001,1,36.98
9001178,5000298,10242,1,80.13
9001179,5000298,10401,1,101.75
9001180,5000299,10124,3,71.45
9001181,5000299,10161,2,74.26
9001182,5000300,10011,1,21.85
9001183,5000300,10084,1,59.98
9001184,5000300,10056,1,36.12
9001185,5000300,10026,1,47.06
9001186,5000300,10067,2,63.32
9001187,5000300,10001,1,36.98
9001188,5000300,10017,1,38.1
9001189,5000300,10031,1,76.26
9001190,5000300,10011,1,21.85
9001191,5000301,10008,2,68.51
9001192,5000301,10090,1,26.38
9001193,5000301,10423,1,56.54
9001194,5000302,10087,3,62.24
9001195,5000302,10209,1,36.11
9001196,5000302,10032,1,38.7
9001197,5000302,10466,1,68.43
9001198,5000303,10034,2,123.28
9001199,5000303,10413,1,69.37
9001200,5000303,10322,1,29.31
9001201,5000304,10292,2,66.59
9001202,5000304,10436,1,35.39
9001203,5000304,10325,2,49.35
9001204,5000304,10400,1,63.08
9001205,5000304,10071,1,37.46
9001206,5000304,10015,2,107.98
9001207,5000305,10007,1,47.32
9001208,5000305,10008,3,68.51
9001209,5000305,10004,3,76.16
9001210,5000305,10330,2,63.8
9001211,5000306,10007,2,47.32
9001212,5000306,10008,1,68.51
9001213,5000306,10001,1,36.98
9001214,5000306,10040,1,43.76
9001215,5000306,10005,1,93.94
9001216,5000306,10209,2,36.11
9001217,5000307,10165,1,137.54
9001218,5000307,10001,1,36.98
9001219,5000307,10008,1,68.51
9001220,5000307,10007,1,47.32
9001221,5000308,10001,2,36.98
9001222,5000308,10002,2,67.7
9001223,5000308,10071,2,37.46
9001224,5000309,10001,1,36.98
9001225,5000309,10002,1,67.7
9001226,5000309,10022,1,67.86
9001227,5000309,10250,1,59.09
9001228,5000310,10002,1,67.7
9001229,5000310,10173,1,100.11
9001230,5000310,10090,1,26.38
9001231,5000310,10062,1,32.97
9001232,5000310,10002,1,67.7
9001233,5000310,10010,1,87.16
9001234,5000310,10031,1,76.26
9001235,5000311,10009,1,46.79
9001236,5000311,10010,1,87.16
9001237,5000311,10500,2,74.89
9001238,5000311,10399,1,31.61
9001239,5000311,10226,1,77.54
9001240,5000312,10009,1,46.79
9001241,5000312,10010,1,87.16
9001242,5000312,10188,1,28.26
9001243,5000312,10064,1,76.05
9001244,5000312,10005,1,93.94
9001245,5000312,10010,1,87.16
9001246,5000313,10003,2,35.67
9001247,5000313,10004,1,76.16
9001248,5000313,10056,2,36.12
9001249,5000313,10184,1,15.14
9001250,5000313,10231,1,24.98
9001251,5000313,10109,1,28.77
9001252,5000314,10004,1,76.16
9001253,5000314,10002,3,67.7
9001254,5000314,10013,1,20.18
9001255,5000315,10003,2,35.67
9001256,5000315,10004,1,76.16
9001257,5000315,10056,1,36.12
9001258,5000316,10005,1,93.94
9001259,5000316,10006,1,65.58
9001260,5000316,10149,1,46.75
9001261,5000317,10005,1,93.94
9001262,5000317,10006,2,65.58
9001263,5000317,10240,1,113.36
9001264,5000317,10185,1,80.84
9001265,5000317,10005,1,93.94
9001266,5000318,10194,3,50.23
9001267,5000318,10165,1,137.54
9001268,5000319,10005,2,93.94
9001269,5000319,10006,1,65.58
9001270,5000319,10017,1,38.1
9001271,5000319,10260,1,86.96
9001272,5000319,10130,1,28.75
9001273,5000319,10028,1,52.3
9001274,5000320,10366,2,42.74
9001275,5000320,10022,3,67.86
9001276,5000320,10006,1,65.58
9001277,5000320,10397,2,31.33
9001278,5000321,10038,1,49.62
9001279,5000321,10017,1,38.1
9001280,5000321,10021,1,183.13
9001281,5000321,10007,1,47.32
9001282,5000321,10221,2,34.63
9001283,5000322,10021,1,183.13
9001284,5000322,10001,1,36.98
9001285,5000322,10496,1,25.4
9001286,5000322,10178,2,46.01
9001287,5000322,10002,1,67.7
9001288,5000322,10449,1,63.74
9001289,5000323,10355,1,141.53
9001290,5000323,10106,2,61.84
9001291,5000323,10084,1,59.98
9001292,5000323,10050,1,75.09
9001293,5000323,10141,1,44.44
9001294,5000324,10003,1,35.67
9001295,5000325,10389,1,21.2
9001296,5000325,10001,1,36.98
9001297,5000325,10002,1,67.7
9001298,5000325,10303,1,31.78
9001299,5000325,10157,1,152.37
9001300,5000326,10053,1,16.49
9001301,5000326,10015,3,107.98
9001302,5000326,10091,1,106.49
9001303,5000326,10171,1,35.36
9001304,5000326,10008,1,68.51
9001305,5000326,10286,1,107.73
9001306,5000327,10003,1,35.67
9001307,5000327,10269,1,133.3
9001308,5000327,10135,1,43.8
9001309,5000328,10015,1,107.98
9001310,5000328,10039,1,110.16
9001311,5000328,10117,1,103.26
9001312,5000328,10018,2,25.76
9001313,5000328,10030,1,64.87
9001314,5000329,10001,2,36.98
9001315,5000329,10002,1,67.7
9001316,5000329,10164,1,44.91
9001317,5000329,10033,1,85.53
9001318,5000330,10018,1,25.76
9001319,5000331,10001,1,36.98
9001320,5000331,10002,1,67.7
9001321,5000332,10005,1,93.94
9001322,5000332,10006,1,65.58
9001323,5000332,10015,2,107.98
9001324,5000333,10003,1,35.67
9001325,5000333,10004,2,76.16
9001326,5000334,10068,2,151.04
9001327,5000334,10068,1,151.04
9001328,5000335,10119,1,39.71
9001329,5000335,10137,1,62.46
9001330,5000336,10164,1,44.91
9001331,5000336,10214,1,49.38
9001332,5000336,10025,1,25.02
9001333,5000336,10291,1,31.6
9001334,5000337,10116,3,40.9
9001335,5000337,10470,1,108.34
9001336,5000337,10095,1,16.36
9001337,5000338,10267,1,32.87
9001338,5000338,10005,1,93.94
9001339,5000338,10002,1,67.7
9001340,5000338,10011,1,21.85
9001341,5000338,10017,1,38.1
9001342,5000338,10302,2,49.33
9001343,5000338,10019,1,15.0
9001344,5000338,10006,1,65.58
9001345,5000338,10004,1,76.16
9001346,5000339,10005,1,93.94
9001347,5000339,10147,1,44.58
9001348,5000340,10038,1,49.62
9001349,5000340,10011,1,21.85
9001350,5000340,10002,1,67.7
9001351,5000340,10421,1,48.78
9001352,5000341,10003,2,35.67
9001353,5000341,10004,1,76.16
9001354,5000342,10086,1,52.77
9001355,5000342,10046,1,34.1
9001356,5000342,10127,2,26.79
9001357,5000342,10032,3,38.7
9001358,5000343,10006,1,65.58
9001359,5000343,10025,1,25.02
9001360,5000344,10467,2,69.32
9001361,5000344,10164,2,44.91
9001362,5000344,10027,1,57.38
9001363,5000344,10009,1,46.79
9001364,5000344,10139,2,69.1
9001365,5000345,10036,2,35.03
9001366,5000345,10016,3,85.42
9001367,5000345,10054,1,36.84
9001368,5000345,10020,1,41.61
9001369,5000345,10026,2,47.06
9001370,5000345,10019,1,15.0
9001371,5000345,10129,1,36.48
9001372,5000346,10009,2,46.79
9001373,5000346,10010,3,87.16
9001374,5000346,10294,2,28.46
9001375,5000347,10005,3,93.94
9001376,5000347,10006,2,65.58
9001377,5000347,10444,1,56.7
9001378,5000347,10236,1,95.97
9001379,5000347,10011,1,21.85
9001380,5000348,10111,2,42.09
9001381,5000348,10006,1,65.58
9001382,5000348,10001,2,36.98
9001383,5000348,10049,1,24.96
9001384,5000348,10020,1,41.61
9001385,5000349,10009,2,46.79
9001386,5000349,10010,1,87.16
9001387,5000349,10148,1,20.73
9001388,5000349,10001,2,36.98
9001389,5000350,10005,1,93.94
9001390,5000350,10018,2,25.76
9001391,5000350,10142,1,107.91
9001392,5000350,10090,1,26.38
9001393,5000351,10004,1,76.16
9001394,5000351,10190,1,65.02
9001395,5000351,10002,1,67.7
9001396,5000351,10188,1,28.26
9001397,5000351,10420,2,152.96
9001398,5000352,10038,1,49.62
9001399,5000352,10281,1,56.93
9001400,5000352,10474,1,66.95
9001401,5000352,10005,1,93.94
9001402,5000352,10004,1,76.16
9001403,5000352,10073,1,29.31
9001404,5000352,10455,1,60.69
9001405,5000353,10149,1,46.75
9001406,5000353,10015,1,107.98
9001407,5000354,10028,3,52.3
9001408,5000354,10002,1,67.7
9001409,5000354,10011,1,21.85
9001410,5000354,10239,1,34.42
9001411,5000354,10478,1,51.68
9001412,5000355,10389,1,21.2
9001413,5000355,10022,1,67.86
9001414,5000356,10395,1,61.12
9001415,5000356,10013,1,20.18
9001416,5000356,10015,2,107.98
9001417,5000356,10006,3,65.58
9001418,5000357,10181,1,24.34
9001419,5000357,10018,1,25.76
9001420,5000357,10065,1,66.19
9001421,5000358,10029,1,81.08
9001422,5000358,10006,2,65.58
9001423,5000358,10011,1,21.85
9001424,5000358,10009,1,46.79
9001425,5000359,10015,1,107.98
9001426,5000359,10032,1,38.7
9001427,5000359,10076,2,64.53
9001428,5000359,10014,1,25.85
9001429,5000359,10146,1,195.32
9001430,5000360,10019,1,15.0
9001431,5000360,10012,1,46.16
9001432,5000360,10352,2,111.47
9001433,5000360,10016,2,85.42
9001434,5000360,10025,1,25.02
9001435,5000361,10065,1,66.19
9001436,5000361,10357,1,131.22
9001437,5000362,10285,1,129.61
9001438,5000362,10015,1,107.98
9001439,5000362,10001,1,36.98
9001440,5000362,10041,1,113.02
9001441,5000362,10038,2,49.62
9001442,5000363,10013,2,20.18
9001443,5000363,10095,1,16.36
9001444,5000364,10381,1,27.91
9001445,5000364,10002,1,67.7
9001446,5000364,10220,3,33.52
9001447,5000364,10006,3,65.58
9001448,5000364,10302,1,49.33
9001449,5000365,10003,1,35.67
9001450,5000365,10004,2,76.16
9001451,5000366,10003,1,35.67
9001452,5000366,10004,1,76.16
9001453,5000366,10358,2,52.11
9001454,5000366,10112,1,81.97
9001455,5000366,10011,1,21.85
9001456,5000367,10068,1,151.04
9001457,5000367,10019,2,15.0
9001458,5000367,10394,1,53.84
9001459,5000367,10026,1,47.06
9001460,5000367,10111,1,42.09
9001461,5000368,10047,1,43.63
9001462,5000368,10004,1,76.16
9001463,5000368,10014,1,25.85
9001464,5000368,10009,1,46.79
9001465,5000368,10046,1,34.1
9001466,5000368,10064,1,76.05
9001467,5000369,10001,1,36.98
9001468,5000369,10002,1,67.7
9001469,5000369,10004,2,76.16
9001470,5000370,10052,1,96.92
9001471,5000370,10003,1,35.67
9001472,5000371,10159,1,46.12
9001473,5000372,10009,3,46.79
9001474,5000372,10010,1,87.16
9001475,5000372,10202,3,115.49
9001476,5000372,10035,1,33.61
9001477,5000372,10429,1,89.45
9001478,5000372,10104,1,122.19
9001479,5000373,10033,1,85.53
9001480,5000373,10042,2,58.31
9001481,5000374,10169,1,73.23
9001482,5000374,10056,2,36.12
9001483,5000374,10141,1,44.44
9001484,5000374,10020,1,41.61
9001485,5000375,10007,1,47.32
9001486,5000375,10008,2,68.51
9001487,5000375,10028,1,52.3
9001488,5000376,10297,2,134.13
9001489,5000376,10310,1,51.35
9001490,5000376,10030,1,64.87
9001491,5000377,10004,1,76.16
9001492,5000377,10040,1,43.76
9001493,5000378,10008,1,68.51
9001494,5000378,10378,2,56.94
9001495,5000378,10220,2,33.52
9001496,5000378,10015,1,107.98
9001497,5000378,10098,1,31.94
9001498,5000379,10025,1,25.02
9001499,5000379,10277,1,79.04
