dispatch_id,order_id,store_id,rider_id,rider_assigned_at,rider_arrived_at,dispatch_time,delivery_deadline
8000181,5000181,110,3067,2026-03-14 12:12:33.808038912,2026-03-14 12:13:29.808038912,2026-03-14 12:15:23.288708130,2026-03-14 12:23:00
8000182,5000182,103,3066,2026-01-28 18:09:12.118448732,2026-01-28 18:09:42.118448732,2026-01-28 18:10:02.834341962,2026-01-28 18:33:00
8000183,5000183,101,3093,2026-04-14 16:13:41.456362184,2026-04-14 16:13:48.456362184,2026-04-14 16:15:17.794791618,2026-04-14 16:33:00
8000184,5000184,104,3053,2026-05-31 15:13:49.588721338,2026-05-31 15:16:03.588721338,2026-05-31 15:15:03.347297130,2026-05-31 15:33:00
8000185,5000185,106,3059,2026-06-21 19:12:00.274674642,2026-06-21 19:13:43.274674642,2026-06-21 19:12:41.136217956,2026-06-21 19:33:00
8000186,5000186,101,3004,2026-01-10 20:10:56.195864370,2026-01-10 20:11:33.195864370,2026-01-10 20:13:28.101489522,2026-01-10 20:23:00
8000187,5000187,102,3011,2026-02-22 19:13:29.184521419,2026-02-22 19:13:50.184521419,2026-02-22 19:14:11.481445565,2026-02-22 19:33:00
8000188,5000188,108,3045,2026-03-28 22:13:50.551431648,2026-03-28 22:15:56.551431648,2026-03-28 22:14:24.691514490,2026-03-28 22:28:00
8000189,5000189,107,3081,2026-01-18 13:13:13.930044820,2026-01-18 13:14:33.930044820,2026-01-18 13:13:06.269730810,2026-01-18 13:33:00
8000190,5000190,107,3099,2026-06-10 20:11:39.919128532,2026-06-10 20:12:43.919128532,2026-06-10 20:12:50.670319698,2026-06-10 20:28:00
8000191,5000191,110,3026,2026-01-21 14:13:55.828144454,2026-01-21 14:15:23.828144454,2026-01-21 14:14:39.795243822,2026-01-21 14:23:00
8000192,5000192,103,3030,2026-05-01 10:12:31.816318390,2026-05-01 10:13:08.816318390,2026-05-01 10:12:36.330577920,2026-05-01 10:33:00
8000193,5000193,109,3011,2026-06-16 09:12:39.205491222,2026-06-16 09:14:09.205491222,2026-06-16 09:15:14.562885270,2026-06-16 09:23:00
8000194,5000194,104,3093,2026-05-05 08:13:40.822750892,2026-05-05 08:14:56.822750892,2026-05-05 08:12:41.822750892,2026-05-05 08:28:00
8000195,5000195,110,3016,2026-05-19 23:10:24.284988452,2026-05-19 23:11:20.284988452,2026-05-19 23:10:47.597014674,2026-05-19 23:33:00
8000196,5000196,108,3097,2026-02-17 09:11:27.477753895,2026-02-17 09:11:51.477753895,2026-02-17 09:13:49.340684663,2026-02-17 09:23:00
8000197,5000197,103,3017,2026-05-30 21:12:49.855952864,2026-05-30 21:13:03.855952864,2026-05-30 21:13:41.706520836,2026-05-30 21:33:00
8000198,5000198,103,3033,2026-03-17 20:12:18.247999100,2026-03-17 20:12:57.247999100,2026-03-17 20:15:26.442005280,2026-03-17 20:23:00
8000199,5000199,106,3012,2026-01-12 14:12:42.367810962,2026-01-12 14:14:20.367810962,2026-01-12 14:15:01.948717806,2026-01-12 14:28:00
8000200,5000200,106,3047,2026-03-08 22:14:04.399174802,2026-03-08 22:15:25.399174802,2026-03-08 22:13:56.813364960,2026-03-08 22:33:00
8000201,5000201,103,3044,2026-03-05 22:13:59.765764246,2026-03-05 22:15:04.765764246,2026-03-05 22:15:58.769406588,2026-03-05 22:33:00
8000202,5000202,103,3001,2026-04-05 22:12:03.425442926,2026-04-05 22:12:53.425442926,2026-04-05 22:12:52.247447202,2026-04-05 22:33:00
8000203,5000203,109,3088,2026-02-17 15:13:20.231609548,2026-02-17 15:15:04.231609548,2026-02-17 15:14:55.043896188,2026-02-17 15:33:00
8000204,5000204,108,3098,2026-03-25 12:11:12.157407818,2026-03-25 12:12:44.157407818,2026-03-25 12:11:15.944161596,2026-03-25 12:23:00
8000205,5000205,102,3081,2026-03-19 07:13:25.635767354,2026-03-19 07:14:30.635767354,2026-03-19 07:14:01.264286232,2026-03-19 07:28:00
8000206,5000206,108,3040,2026-03-01 21:11:34.269326696,2026-03-01 21:12:42.269326696,2026-03-01 21:13:07.068517542,2026-03-01 21:33:00
8000207,5000207,102,3016,2026-05-07 21:13:54.009606932,2026-05-07 21:15:01.009606932,2026-05-07 21:13:59.477618022,2026-05-07 21:23:00
8000208,5000208,105,3027,2026-02-25 16:10:29.906478618,2026-02-25 16:12:25.906478618,2026-02-25 16:10:33.024431484,2026-02-25 16:28:00
8000209,5000209,101,3048,2026-05-19 08:11:35.692641709,2026-05-19 08:12:10.692641709,2026-05-19 08:12:53.377534307,2026-05-19 08:33:00
8000210,5000210,107,3078,2026-02-15 20:12:08.552595756,2026-02-15 20:12:24.552595756,2026-02-15 20:12:47.792253359,2026-02-15 20:33:00
8000211,5000211,102,3001,2026-06-06 12:12:02.810049506,2026-06-06 12:13:26.810049506,2026-06-06 12:14:08.954098560,2026-06-06 12:33:00
8000212,5000212,103,3021,2026-03-08 16:10:44.049796094,2026-03-08 16:12:50.049796094,2026-03-08 16:11:29.235767604,2026-03-08 16:28:00
8000213,5000213,102,3078,2026-01-08 18:10:35.169488842,2026-01-08 18:10:52.169488842,2026-01-08 18:12:32.226447018,2026-01-08 18:28:00
8000214,5000214,102,3060,2026-01-28 09:12:14.136376326,2026-01-28 09:11:59.136376326,2026-01-28 09:13:45.440912904,2026-01-28 09:23:00
8000215,5000215,101,3094,2026-05-26 08:12:22.175274628,2026-05-26 08:13:47.175274628,2026-05-26 08:14:12.946565130,2026-05-26 08:28:00
8000216,5000216,106,3013,2026-06-07 08:12:12.313653442,2026-06-07 08:12:57.313653442,2026-06-07 08:11:54.519176382,2026-06-07 08:28:00
8000217,5000217,109,3080,2026-02-08 23:15:55.030812216,2026-02-08 23:18:27.030812216,2026-02-08 23:17:37.169332260,2026-02-08 23:28:00
8000218,5000218,104,3048,2026-04-19 23:08:39.590282202,2026-04-19 23:10:54.590282202,2026-04-19 23:11:01.924337604,2026-04-19 23:28:00
8000219,5000219,108,3020,2026-04-14 14:14:15.321444648,2026-04-14 14:14:26.321444648,2026-04-14 14:14:45.754195614,2026-04-14 14:33:00
8000220,5000220,106,3043,2026-01-25 14:14:59.305199410,2026-01-25 14:16:12.305199410,2026-01-25 14:14:14.599586268,2026-01-25 14:28:00
8000221,5000221,103,3095,2026-03-23 13:17:18.052651706,2026-03-23 13:17:58.052651706,2026-03-23 13:17:58.555160658,2026-03-23 13:23:00
8000222,5000222,101,3100,2026-05-06 12:11:24.596610582,2026-05-06 12:12:51.596610582,2026-05-06 12:11:45.082585704,2026-05-06 12:28:00
8000223,5000223,108,3004,2026-06-25 16:11:14.081548378,2026-06-25 16:12:20.081548378,2026-06-25 16:12:28.943826852,2026-06-25 16:23:00
8000224,5000224,101,3079,2026-06-03 13:12:11.916138854,2026-06-03 13:14:26.916138854,2026-06-03 13:12:33.561094260,2026-06-03 13:28:00
8000225,5000225,105,3086,2026-01-18 17:12:32.250340874,2026-01-18 17:13:51.250340874,2026-01-18 17:14:19.417234092,2026-01-18 17:23:00
8000226,5000226,101,3071,2026-02-12 13:12:19.091825210,2026-02-12 13:12:42.091825210,2026-02-12 13:14:19.287257292,2026-02-12 13:23:00
8000227,5000227,108,3083,2026-03-21 17:10:41.460379970,2026-03-21 17:12:31.460379970,2026-03-21 17:11:46.869804912,2026-03-21 17:28:00
8000228,5000228,110,3075,2026-01-28 23:10:32.150848788,2026-01-28 23:11:08.150848788,2026-01-28 23:11:05.360803848,2026-01-28 23:28:00
8000229,5000229,104,3019,2026-04-14 10:09:53.418054026,2026-04-14 10:09:59.418054026,2026-04-14 10:10:15.506574318,2026-04-14 10:28:00
8000230,5000230,104,3100,2026-01-02 08:10:05.264321622,2026-01-02 08:10:39.264321622,2026-01-02 08:11:34.606521402,2026-01-02 08:23:00
8000231,5000231,106,3063,2026-01-21 15:12:01.387525790,2026-01-21 15:12:12.387525790,2026-01-21 15:12:35.284637826,2026-01-21 15:23:00
8000232,5000232,106,3074,2026-01-09 09:09:47.301618812,2026-01-09 09:10:34.301618812,2026-01-09 09:10:49.219010034,2026-01-09 09:28:00
8000233,5000233,104,3067,2026-02-23 10:11:12.717012161,2026-02-23 10:12:27.717012161,2026-02-23 10:12:02.514225899,2026-02-23 10:28:00
8000234,5000234,104,3030,2026-05-18 20:12:55.729466127,2026-05-18 20:14:18.729466127,2026-05-18 20:14:02.042813015,2026-05-18 20:33:00
8000235,5000235,102,3029,2026-02-02 14:11:11.998466667,2026-02-02 14:13:07.998466667,2026-02-02 14:13:46.477219433,2026-02-02 14:23:00
8000236,5000236,103,3087,2026-06-28 16:10:34.664073055,2026-06-28 16:11:00.664073055,2026-06-28 16:11:16.108857395,2026-06-28 16:28:00
8000237,5000237,106,3096,2026-02-18 20:10:15.183976524,2026-02-18 20:10:53.183976524,2026-02-18 20:12:20.347296702,2026-02-18 20:33:00
8000238,5000238,108,3086,2026-01-09 09:10:03.833419812,2026-01-09 09:10:56.833419812,2026-01-09 09:11:49.193593380,2026-01-09 09:23:00
8000239,5000239,108,3072,2026-03-02 15:11:06.859936554,2026-03-02 15:11:57.859936554,2026-03-02 15:10:53.485728246,2026-03-02 15:23:00
8000240,5000240,106,3032,2026-05-16 07:16:09.212838350,2026-05-16 07:18:16.212838350,2026-05-16 07:17:21.591938496,2026-05-16 07:28:00
8000241,5000241,108,3090,2026-01-20 15:08:56.305660088,2026-01-20 15:10:11.305660088,2026-01-20 15:09:18.505777709,2026-01-20 15:23:00
8000242,5000242,106,3025,2026-01-14 10:10:58.546715792,2026-01-14 10:12:52.546715792,2026-01-14 10:13:00.992003022,2026-01-14 10:23:00
8000243,5000243,104,3007,2026-06-03 22:11:30.132036392,2026-06-03 22:11:46.132036392,2026-06-03 22:12:48.429280896,2026-06-03 22:23:00
8000244,5000244,104,3054,2026-04-18 11:13:46.498828422,2026-04-18 11:13:59.498828422,2026-04-18 11:15:35.236560408,2026-04-18 11:28:00
8000245,5000245,106,3069,2026-03-04 10:11:43.595021232,2026-03-04 10:13:15.595021232,2026-03-04 10:14:31.921019196,2026-03-04 10:28:00
8000246,5000246,104,3079,2026-05-17 07:11:15.282125950,2026-05-17 07:11:34.282125950,2026-05-17 07:13:22.140145704,2026-05-17 07:23:00
8000247,5000247,108,3060,2026-06-02 09:13:23.005145988,2026-06-02 09:15:22.005145988,2026-06-02 09:13:58.500767910,2026-06-02 09:28:00
8000248,5000248,102,3051,2026-03-07 10:12:00.165672434,2026-03-07 10:14:14.165672434,2026-03-07 10:12:46.553095643,2026-03-07 10:33:00
8000249,5000249,101,3041,2026-04-12 10:11:48.960680839,2026-04-12 10:13:14.960680839,2026-04-12 10:12:35.271561017,2026-04-12 10:28:00
8000250,5000250,105,3054,2026-01-02 19:10:10.939006882,2026-01-02 19:11:03.939006882,2026-01-02 19:12:40.414433604,2026-01-02 19:23:00
8000251,5000251,101,3012,2026-02-25 22:12:19.943809175,2026-02-25 22:13:29.943809175,2026-02-25 22:13:47.035997753,2026-02-25 22:33:00
8000252,5000252,102,3004,2026-04-18 21:11:25.108996874,2026-04-18 21:13:28.108996874,2026-04-18 21:13:40.722544260,2026-04-18 21:33:00
8000253,5000253,104,3015,2026-02-05 23:10:12.077608312,2026-02-05 23:12:06.077608312,2026-02-05 23:12:28.424376030,2026-02-05 23:33:00
8000254,5000254,101,3015,2026-06-29 22:12:47.252080662,2026-06-29 22:14:49.252080662,2026-06-29 22:14:03.593726244,2026-06-29 22:33:00
8000255,5000255,103,3042,2026-06-25 14:14:54.757527530,2026-06-25 14:16:18.757527530,2026-06-25 14:15:45.057290286,2026-06-25 14:23:00
8000256,5000256,106,3068,2026-02-16 13:14:58.190774390,2026-02-16 13:16:08.190774390,2026-02-16 13:16:36.311154948,2026-02-16 13:23:00
8000257,5000257,104,3086,2026-03-13 18:12:09.989279081,2026-03-13 18:12:44.989279081,2026-03-13 18:13:51.402749537,2026-03-13 18:33:00
8000258,5000258,109,3095,2026-02-04 12:12:44.459871472,2026-02-04 12:13:58.459871472,2026-02-04 12:13:27.390940920,2026-02-04 12:23:00
8000259,5000259,101,3010,2026-04-02 17:11:21.420002636,2026-04-02 17:11:52.420002636,2026-04-02 17:13:36.686246514,2026-04-02 17:28:00
8000260,5000260,108,3090,2026-01-23 23:13:01.818457217,2026-01-23 23:13:39.818457217,2026-01-23 23:13:31.206569813,2026-01-23 23:23:00
8000261,5000261,106,3090,2026-03-12 10:08:45.367795424,2026-03-12 10:10:48.367795424,2026-03-12 10:10:14.279879436,2026-03-12 10:28:00
8000262,5000262,107,3094,2026-04-11 20:12:49.266917534,2026-04-11 20:12:56.266917534,2026-04-11 20:14:42.423710526,2026-04-11 20:23:00
8000263,5000263,107,3048,2026-04-21 22:11:59.289535848,2026-04-21 22:12:41.289535848,2026-04-21 22:14:22.903241328,2026-04-21 22:28:00
8000264,5000264,101,3026,2026-04-18 16:12:27.938754860,2026-04-18 16:13:52.938754860,2026-04-18 16:12:15.999451560,2026-04-18 16:33:00
8000265,5000265,108,3098,2026-02-10 13:10:40.407717458,2026-02-10 13:12:45.407717458,2026-02-10 13:10:23.407717458,2026-02-10 13:33:00
8000266,5000266,104,3014,2026-05-24 11:09:57.894900668,2026-05-24 11:11:20.894900668,2026-05-24 11:10:12.453394014,2026-05-24 11:33:00
8000267,5000267,107,3033,2026-05-06 09:11:45.972897152,2026-05-06 09:13:29.972897152,2026-05-06 09:13:31.696544292,2026-05-06 09:33:00
8000268,5000268,103,3013,2026-05-17 12:14:54.920171668,2026-05-17 12:15:48.920171668,2026-05-17 12:15:50.848114242,2026-05-17 12:28:00
8000269,5000269,104,3018,2026-03-26 19:10:52.891510878,2026-03-26 19:12:45.891510878,2026-03-26 19:12:30.291635412,2026-03-26 19:28:00
8000270,5000270,108,3055,2026-06-11 15:10:46.379963930,2026-06-11 15:12:24.379963930,2026-06-11 15:12:51.005150862,2026-06-11 15:23:00
8000271,5000271,110,3041,2026-03-12 10:10:57.811630190,2026-03-12 10:11:44.811630190,2026-03-12 10:12:12.104478300,2026-03-12 10:33:00
8000272,5000272,109,3011,2026-05-26 16:11:18.487619968,2026-05-26 16:11:30.487619968,2026-05-26 16:13:12.265189800,2026-05-26 16:33:00
8000273,5000273,108,3097,2026-02-06 20:10:24.871429776,2026-02-06 20:10:53.871429776,2026-02-06 20:12:28.233595854,2026-02-06 20:33:00
8000274,5000274,106,3090,2026-02-14 07:11:29.854398794,2026-02-14 07:12:04.854398794,2026-02-14 07:10:54.854398794,2026-02-14 07:23:00
8000275,5000275,106,3074,2026-04-06 07:09:36.455392454,2026-04-06 07:10:31.455392454,2026-04-06 07:10:50.688088326,2026-04-06 07:23:00
8000276,5000276,110,3086,2026-04-11 23:10:56.665422784,2026-04-11 23:12:08.665422784,2026-04-11 23:12:18.365524224,2026-04-11 23:33:00
8000277,5000277,103,3038,2026-05-16 19:10:30.664362718,2026-05-16 19:12:34.664362718,2026-05-16 19:12:18.820126980,2026-05-16 19:28:00
8000278,5000278,110,3068,2026-02-23 16:12:42.054203320,2026-02-23 16:13:59.054203320,2026-02-23 16:13:32.477304054,2026-02-23 16:33:00
8000279,5000279,107,3005,2026-06-07 22:10:58.552962674,2026-06-07 22:11:29.552962674,2026-06-07 22:11:21.196778274,2026-06-07 22:28:00
8000280,5000280,107,3081,2026-03-01 17:13:08.735421020,2026-03-01 17:14:29.735421020,2026-03-01 17:14:19.723620444,2026-03-01 17:28:00
8000281,5000281,106,3087,2026-04-07 15:10:32.390799577,2026-04-07 15:12:35.390799577,2026-04-07 15:12:33.750048047,2026-04-07 15:33:00
8000282,5000282,109,3023,2026-06-18 10:13:39.984576612,2026-06-18 10:13:56.984576612,2026-06-18 10:13:20.399106732,2026-06-18 10:23:00
8000283,5000283,107,3024,2026-04-08 20:13:59.284133962,2026-04-08 20:15:23.284133962,2026-04-08 20:16:36.211996758,2026-04-08 20:28:00
8000284,5000284,101,3004,2026-05-04 20:14:03.109117446,2026-05-04 20:14:16.109117446,2026-05-04 20:15:57.203301486,2026-05-04 20:23:00
8000285,5000285,108,3026,2026-06-14 12:11:03.841765678,2026-06-14 12:11:48.841765678,2026-06-14 12:11:55.700339010,2026-06-14 12:28:00
8000286,5000286,108,3009,2026-06-26 19:10:40.694280748,2026-06-26 19:11:47.694280748,2026-06-26 19:10:58.956505236,2026-06-26 19:33:00
8000287,5000287,110,3032,2026-04-01 19:10:13.630278988,2026-04-01 19:10:56.630278988,2026-04-01 19:12:13.333103178,2026-04-01 19:28:00
8000288,5000288,110,3028,2026-03-17 08:14:19.953165672,2026-03-17 08:15:16.953165672,2026-03-17 08:15:23.157476046,2026-03-17 08:23:00
8000289,5000289,110,3025,2026-02-05 09:09:50.794892156,2026-02-05 09:09:54.794892156,2026-02-05 09:11:24.546434916,2026-02-05 09:23:00
8000290,5000290,101,3036,2026-04-08 17:14:06.940101980,2026-04-08 17:14:11.940101980,2026-04-08 17:15:25.534432116,2026-04-08 17:28:00
8000291,5000291,107,3077,2026-06-16 17:10:20.584310384,2026-06-16 17:12:29.584310384,2026-06-16 17:12:34.735950558,2026-06-16 17:33:00
8000292,5000292,110,3088,2026-03-30 18:11:23.154027112,2026-03-30 18:12:38.154027112,2026-03-30 18:11:52.832650284,2026-03-30 18:28:00
8000293,5000293,110,3051,2026-03-05 13:12:50.011076516,2026-03-05 13:14:08.011076516,2026-03-05 13:13:53.282074452,2026-03-05 13:33:00
8000294,5000294,106,3084,2026-01-20 21:13:03.792961718,2026-01-20 21:13:48.792961718,2026-01-20 21:14:18.273914700,2026-01-20 21:28:00
8000295,5000295,110,3055,2026-03-12 14:09:07.878530252,2026-03-12 14:10:30.878530252,2026-03-12 14:10:45.512386194,2026-03-12 14:23:00
8000296,5000296,109,3026,2026-02-12 10:09:58.461417134,2026-02-12 10:10:27.461417134,2026-02-12 10:11:51.513191394,2026-02-12 10:33:00
8000297,5000297,101,3096,2026-06-26 08:08:47.625046416,2026-06-26 08:09:43.625046416,2026-06-26 08:11:00.324168870,2026-06-26 08:23:00
8000298,5000298,109,3045,2026-04-06 21:12:35.220774730,2026-04-06 21:13:30.220774730,2026-04-06 21:12:51.434207327,2026-04-06 21:33:00
8000299,5000299,107,3031,2026-01-25 19:09:37.596256428,2026-01-25 19:10:12.596256428,2026-01-25 19:10:35.907784434,2026-01-25 19:33:00
8000300,5000300,106,3074,2026-01-13 14:16:05.861873146,2026-01-13 14:16:57.861873146,2026-01-13 14:16:33.478839792,2026-01-13 14:33:00
8000301,5000301,102,3040,2026-06-03 10:11:41.161593272,2026-06-03 10:11:55.161593272,2026-06-03 10:12:27.787386156,2026-06-03 10:23:00
8000302,5000302,110,3072,2026-06-18 08:12:15.508833447,2026-06-18 08:14:47.508833447,2026-06-18 08:12:43.644741743,2026-06-18 08:28:00
8000303,5000303,103,3041,2026-05-19 09:11:31.227643716,2026-05-19 09:13:07.227643716,2026-05-19 09:12:51.059278968,2026-05-19 09:33:00
8000304,5000304,105,3019,2026-01-23 08:11:50.897340490,2026-01-23 08:13:26.897340490,2026-01-23 08:15:10.477969650,2026-01-23 08:23:00
8000305,5000305,103,3085,2026-01-18 15:10:55.838263046,2026-01-18 15:12:56.838263046,2026-01-18 15:13:04.899948233,2026-01-18 15:33:00
8000306,5000306,110,3097,2026-02-05 10:14:39.703303442,2026-02-05 10:15:09.703303442,2026-02-05 10:17:36.576791706,2026-02-05 10:33:00
8000307,5000307,105,3059,2026-05-16 09:12:46.501894154,2026-05-16 09:13:29.501894154,2026-05-16 09:14:58.477422498,2026-05-16 09:23:00
8000308,5000308,102,3098,2026-05-19 11:10:56.540118014,2026-05-19 11:13:24.540118014,2026-05-19 11:12:06.425194884,2026-05-19 11:23:00
8000309,5000309,101,3073,2026-06-01 18:09:59.604627636,2026-06-01 18:11:33.604627636,2026-06-01 18:12:01.968922548,2026-06-01 18:33:00
8000310,5000310,110,3011,2026-01-18 15:16:48.410796646,2026-01-18 15:17:33.410796646,2026-01-18 15:18:19.109190612,2026-01-18 15:23:00
8000311,5000311,103,3027,2026-01-28 09:11:27.257430170,2026-01-28 09:13:07.257430170,2026-01-28 09:13:45.447096306,2026-01-28 09:28:00
8000312,5000312,108,3044,2026-06-12 19:11:22.428558112,2026-06-12 19:11:19.428558112,2026-06-12 19:11:40.815631182,2026-06-12 19:33:00
8000313,5000313,101,3056,2026-06-18 15:13:03.824027854,2026-06-18 15:14:35.824027854,2026-06-18 15:14:21.939585672,2026-06-18 15:33:00
8000314,5000314,109,3033,2026-05-12 10:11:16.075151768,2026-05-12 10:12:22.075151768,2026-05-12 10:13:40.341299177,2026-05-12 10:33:00
8000315,5000315,107,3010,2026-01-20 18:12:20.006427698,2026-01-20 18:12:59.006427698,2026-01-20 18:11:54.395013438,2026-01-20 18:28:00
8000316,5000316,103,3043,2026-01-13 23:09:29.738971210,2026-01-13 23:11:03.738971210,2026-01-13 23:11:54.374171250,2026-01-13 23:23:00
8000317,5000317,109,3008,2026-01-11 16:12:27.377770108,2026-01-11 16:12:27.377770108,2026-01-11 16:14:11.077968558,2026-01-11 16:23:00
8000318,5000318,103,3012,2026-05-06 09:11:52.719501836,2026-05-06 09:12:49.719501836,2026-05-06 09:11:19.462360158,2026-05-06 09:28:00
8000319,5000319,110,3067,2026-06-03 12:13:20.091517356,2026-06-03 12:14:22.091517356,2026-06-03 12:14:10.944067482,2026-06-03 12:23:00
8000320,5000320,106,3020,2026-04-25 17:11:44.764448550,2026-04-25 17:12:56.764448550,2026-04-25 17:12:46.488926910,2026-04-25 17:28:00
8000321,5000321,105,3087,2026-02-17 23:12:14.382438314,2026-02-17 23:13:12.382438314,2026-02-17 23:13:42.429423690,2026-02-17 23:33:00
8000322,5000322,101,3055,2026-05-18 22:13:56.732844804,2026-05-18 22:15:24.732844804,2026-05-18 22:14:42.087509058,2026-05-18 22:23:00
8000323,5000323,103,3050,2026-01-11 22:12:23.353935954,2026-01-11 22:13:27.353935954,2026-01-11 22:13:35.909784816,2026-01-11 22:23:00
8000324,5000324,101,3059,2026-05-30 21:10:30.362805762,2026-05-30 21:10:13.362805762,2026-05-30 21:11:28.167677832,2026-05-30 21:33:00
8000325,5000325,109,3033,2026-06-11 16:12:18.644192216,2026-06-11 16:13:30.644192216,2026-06-11 16:13:22.469816148,2026-06-11 16:28:00
8000326,5000326,102,3097,2026-05-11 18:13:30.204488352,2026-05-11 18:13:33.204488352,2026-05-11 18:14:19.469205798,2026-05-11 18:33:00
8000327,5000327,102,3077,2026-06-09 19:11:24.898137702,2026-06-09 19:12:12.898137702,2026-06-09 19:14:06.927512064,2026-06-09 19:33:00
8000328,5000328,102,3006,2026-04-17 19:11:51.266948890,2026-04-17 19:11:47.266948890,2026-04-17 19:12:57.895987860,2026-04-17 19:28:00
8000329,5000329,110,3095,2026-03-26 17:11:01.147924998,2026-03-26 17:11:17.147924998,2026-03-26 17:13:00.713020878,2026-03-26 17:33:00
8000330,5000330,110,3048,2026-02-28 09:11:00.810557734,2026-02-28 09:13:13.810557734,2026-02-28 09:11:42.046342902,2026-02-28 09:33:00
8000331,5000331,108,3063,2026-06-16 21:09:49.183292610,2026-06-16 21:10:41.183292610,2026-06-16 21:11:00.615742080,2026-06-16 21:33:00
8000332,5000332,101,3065,2026-05-07 07:10:41.883217523,2026-05-07 07:12:28.883217523,2026-05-07 07:11:29.550460217,2026-05-07 07:23:00
8000333,5000333,106,3029,2026-02-04 14:10:19.997837476,2026-02-04 14:11:58.997837476,2026-02-04 14:11:15.742494522,2026-02-04 14:33:00
